portal,joinKeys,tableSize,leftTableDataset,leftTableID,leftTableEncoding,leftColumnIndex,rightTableDataset,rightTableID,rightTableEncoding,rightColumnIndex,scoreThreshold,isSameDataset,hasSameColumnName,expRatio,Join Annotation***,Domain/Topic,Data Type of Join Columns**
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/aef45039-7927-4a05-9719-9343fff943ab,58efb59d-d49b-4b0d-80df-650d6a9dc182,UTF-8-SIG,0,https://www.data.gov.uk/dataset/a18547a7-bc13-49d9-8be1-59487b61e000,a2aed22d-a4a5-4e10-b04a-32ec833448cd,UTF-8-SIG,11,0.9,FALSE,FALSE,0.722048207,0,admin vs river quality,incremental integer
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/2f989a82-1810-4adb-a323-91b1255beefd,1852bd9a-2776-43fc-a2db-ef7dacfbc1c8,utf-8,0,https://www.data.gov.uk/dataset/2f989a82-1810-4adb-a323-91b1255beefd,7f2c4c17-982f-4d3f-a1d9-f1fe4918adbe,utf-8,3,0.9,TRUE,FALSE,1,2,government,char code
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/053a6529-6c8c-42ac-ae1e-455b2708e535,a8371fd2-281c-44f0-a48b-593d96ba61e2,windows-1250,14,https://www.data.gov.uk/dataset/b8935640-e68c-4e75-8956-fe4a09b441ec,ba3d0ed1-b027-4482-af3c-0c784776b49a,UTF-8-SIG,1,0.9,FALSE,FALSE,0.993630573,0,traffic accidents vs drinking water,incremental integer
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/0c64970c-756a-46b2-9282-4a62016c7c64,39630d6a-ec82-4f7b-8f13-34faeb9c7b53,ascii,8,https://www.data.gov.uk/dataset/0c033002-4eef-4522-88e8-de9870f5f831,9021dc1d-6911-43c9-9769-6c57cefac895,UTF-8-SIG,0,0.9,FALSE,FALSE,0.960685191,0,traffic count vs water supplies,incremental integer
UK,key-nonkey,100<r<1000,https://www.data.gov.uk/dataset/c451dc95-cfa6-4474-82ee-39b8a16afa29,133fb3da-73af-4ddf-9d4c-9332549606c2,ascii,6,https://www.data.gov.uk/dataset/05da0a4f-3421-425f-ab99-dc148ac37310,76d4b843-9ba9-4def-a098-057c06cd82af,ascii,14,0.9,FALSE,FALSE,0.992063492,0,population projection vs deprivation,incremental integer
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/176ae264-2484-4afe-a297-d51798eb8228,50433591-a38d-4265-8307-0918119fb065,ascii,0,https://www.data.gov.uk/dataset/176ae264-2484-4afe-a297-d51798eb8228,6b30f933-abe6-45d5-bee5-c2a0816a9527,ascii,0,0.9,TRUE,TRUE,0.991620919,1,prescribtion,char code
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/176ae264-2484-4afe-a297-d51798eb8228,31fead6e-506b-4d08-8ba0-16de95f43c40,ascii,0,https://www.data.gov.uk/dataset/176ae264-2484-4afe-a297-d51798eb8228,32888479-9d83-4f8f-b69f-2cb281ab6181,ascii,0,0.9,TRUE,TRUE,0.974025974,1,prescribtion,char code
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/0805e129-6aa5-47ee-86b0-b1e264983abf,75372c20-5768-4317-8737-03ddf0297ed0,Windows-1252,0,https://www.data.gov.uk/dataset/0805e129-6aa5-47ee-86b0-b1e264983abf,7ea3ca51-9250-4f4b-bb0f-f671f96b590f,Windows-1252,0,0.9,TRUE,TRUE,0.970501475,1,energy consumption,string
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/82c20c7c-2601-4e36-908d-403ae009e6c3,9da9a09c-8305-4945-94d6-07bfa7f1ae52,ascii,0,https://www.data.gov.uk/dataset/6432fa41-13bc-4d0f-ae45-e8622305f79f,fdb778d3-e933-4b86-80e0-8fab7d04c525,ascii,0,1,FALSE,TRUE,1,2,air quality,date timestamp
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/addac778-46e7-4532-bbd8-abe23136f488,9cc651b7-176a-4e97-b75c-fc4093736943,UTF-8-SIG,0,https://www.data.gov.uk/dataset/b3411f76-4a06-477e-b7e7-7a9a8cc0c831,eb66ea55-9c17-49b4-8ded-391821c35d47,UTF-8-SIG,5,0.9,FALSE,TRUE,0.918028443,0,parish locations vs mapping,incremental integer
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/b278a287-0165-4b0d-ac06-f5356590355e,9f4e090e-4afe-44f0-8bb5-1a70926920bd,ascii,0,https://www.data.gov.uk/dataset/b278a287-0165-4b0d-ac06-f5356590355e,de28b76a-42cf-4b0c-b302-225ade45edf0,ascii,0,1,TRUE,TRUE,1,2,environment,incremental integer
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/baa4492a-abc4-409b-8705-1ac18e626ea0,483cb547-3fc3-447b-ae16-0c2d2c48aff7,UTF-8-SIG,2,https://www.data.gov.uk/dataset/4c5b949a-c44f-403b-be61-595e64a11cfa,b1d12808-6dd3-44c3-92fd-46de4cdcab24,UTF-8-SIG,6,0.9,FALSE,FALSE,0.919676513,0,historical land use vs parish to ward,incremental integer
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/65449de8-fd8a-41a0-b2db-13879b0a48f2,8cc2cc81-da87-4385-9d85-9b3e3da4b11e,ascii,0,https://www.data.gov.uk/dataset/65449de8-fd8a-41a0-b2db-13879b0a48f2,ba32f6ae-4cbc-4268-817f-03047c9f3384,ascii,0,1,TRUE,TRUE,1,2,london data,char code
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/9191f3fa-e011-48f1-b5a9-61622f8e5961,47294572-1537-4836-a830-e56a4f4943fe,UTF-8-SIG,1,https://www.data.gov.uk/dataset/255d9f63-8b6f-4773-b4a8-ef9e84652081,55f614e3-6268-4924-a9f4-4f251ebe051f,UTF-8-SIG,2,0.9,FALSE,TRUE,0.927163198,2,mapping,string
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/3c9a4614-93d4-4646-b16e-d4c59a9aebf1,60c7e703-2b75-4f22-bf56-8f38056e2dfe,UTF-8-SIG,0,https://www.data.gov.uk/dataset/f5d92e39-fbbe-426a-89ad-48861474d08d,7bb16e99-380a-4e50-99f3-b791b517e52b,UTF-8-SIG,0,0.9,FALSE,TRUE,0.995188358,0,mapping vs oil/gas,incremental integer
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/2823a960-336d-4a85-8a68-8f9304bdaf69,56fbc1db-22f6-4886-bffb-865414c8dbe3,UTF-8-SIG,10,https://www.data.gov.uk/dataset/55ce030b-8cdb-4185-b670-5b7a3b999c38,c302af26-bf55-49ac-bd64-d60cde613181,UTF-8-SIG,10,0.9,FALSE,TRUE,0.940635268,1,lookups,incremental integer
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/f4b3d564-4367-459b-a71a-0354e5a46430,2e5eefb4-4de5-4960-9bdf-a43b39fc24bb,UTF-8-SIG,1,https://www.data.gov.uk/dataset/debe4027-b8cc-4dd9-9250-f6958f4c99de,db7626a3-2f53-4180-8f7a-a77b5cdf9c0a,UTF-8-SIG,1,0.9,FALSE,FALSE,0.98102253,2,parish locations,char code
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/c9ff8974-a204-4f20-964b-42907ce508ca,3a17065c-0a74-43ad-858d-afed86fc5c79,ascii,0,https://www.data.gov.uk/dataset/c9ff8974-a204-4f20-964b-42907ce508ca,9f064d68-b838-4533-903f-033e45b14628,ascii,0,1,TRUE,TRUE,1,1,geographic lookups,char code
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/176ae264-2484-4afe-a297-d51798eb8228,0c619d9e-d1ea-446a-b77e-1c7b39fccf78,ascii,1,https://www.data.gov.uk/dataset/176ae264-2484-4afe-a297-d51798eb8228,99cd4e98-0c4e-4fe6-9d28-2ade3e9baa9a,ascii,1,0.9,TRUE,FALSE,0.94348821,1,prescription,char code
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/afc2ed54-f1c5-44f3-b8bb-6454eb0153d0,344b5d88-3f6a-40dd-b758-506af0c279c8,UTF-8-SIG,8,https://www.data.gov.uk/dataset/a32b5307-09c6-4e19-a0aa-1490af40e06c,f64b321c-632c-4d93-adb0-9ceb47c9ee30,UTF-8-SIG,9,0.9,FALSE,TRUE,0.996489726,0,lower layer super output vs climate,incremental integer
UK,key-key,r>=1000,https://www.data.gov.uk/dataset/15e3be7f-66ed-416c-b0f2-241e87668642,02ec5aa9-114a-412c-a7b0-8915cb5c1e48,UTF-8-SIG,0,https://www.data.gov.uk/dataset/2251797b-a7fb-428a-974c-150adb84c599,61035c93-8c94-4b16-99b7-a89c865f2eee,UTF-8-SIG,8,0.9,FALSE,FALSE,0.979073756,0,lookup vs electoral division,incremental integer
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/f3bd5af9-21cc-449b-820e-c6a7d9e890d3,4b2cc96a-8146-40cc-91f1-6a2c36c3f5df,windows-1250,0,https://www.data.gov.uk/dataset/f3bd5af9-21cc-449b-820e-c6a7d9e890d3,6c215d9d-b1ca-4ea2-83a4-52573c987811,windows-1250,0,0.9,TRUE,TRUE,1622.193735,1,transport,string
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/176ae264-2484-4afe-a297-d51798eb8228,2fa5ff81-5a05-4525-8699-710f5ffcd541,ascii,4,https://www.data.gov.uk/dataset/176ae264-2484-4afe-a297-d51798eb8228,a0ec1d0b-5459-4f34-90f9-9e0b8f49d1c6,ascii,4,0.9,TRUE,TRUE,56.31500908,1,prescription data,string
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/8446e151-5123-47c7-9570-3b960c144104,0759d9ae-ad95-4480-9806-f26d26cd3267,ascii,2,https://www.data.gov.uk/dataset/ccdc397a-3984-453b-a9d7-e285074bba4d,69a7c257-dd4a-42a5-aae3-f61ef70ab1ff,Windows-1252,2,0.9,FALSE,FALSE,29.1301629,1,government spending,date timestamp
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/fd450992-dff4-49ff-a19b-3277a2bbb2b6,4521558a-f536-44d2-bdb0-56380b4acdfb,UTF-8-SIG,2,https://www.data.gov.uk/dataset/b90593f5-fffb-4581-adeb-948a0ad43e23,72bccf81-bb8c-49ab-9a59-47915db25e0d,UTF-8-SIG,2,0.9,FALSE,FALSE,1.231394946,1,parish locations,category
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/f6f91659-7687-4d99-8813-60e9f38c41ce,7ab485b3-dd63-4f16-98d3-fd962db7ebf5,ascii,1,https://www.data.gov.uk/dataset/3d1a6615-5fc9-4f0e-ab2a-d2b0d71fb9ed,a77cbf8f-1327-44f2-9c3c-6c2dab271148,ascii,1,0.9,FALSE,TRUE,1.262440179,1,prescription vs gp practice,string
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/f5216b04-809d-4f91-8066-dc6740f2ff6a,3eea8d9a-7c80-4adf-b5eb-fb2d54fd23b9,ascii,4,https://www.data.gov.uk/dataset/f5216b04-809d-4f91-8066-dc6740f2ff6a,62fad3cc-c641-4ba0-a0f3-04738fe2a8bc,ascii,4,0.9,TRUE,TRUE,700.7674364,1,government spending,category
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/a52ca56a-6054-441a-8fda-762af2a9aba2,7abd1184-f829-409c-bff3-3d1c3b1d9fa0,ascii,2,https://www.data.gov.uk/dataset/98cc8fbc-31d9-4f4c-84c6-8733ed0a3a47,c6abced6-60e0-4554-b3c3-cc9b82462249,ascii,6,1,FALSE,FALSE,35.52207261,0,government spending,date timestamp
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/5dfd52d1-4fe2-4b75-b167-7e3bac9b98e1,28356457-2b10-4246-8bab-53d57feca4b8,ascii,2,https://www.data.gov.uk/dataset/36842a6c-f374-401d-acd4-fdf7a9c5ed95,f7ce4f52-1e14-4258-ac3c-277d3e43bdf5,windows-1250,2,1,FALSE,FALSE,111.2926742,0,government spending,date timestamp
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/c847b606-f9a7-45ec-878b-fb7cc2db5b33,766c1b95-6df4-47a0-838f-cf77f699b2c5,ascii,5,https://www.data.gov.uk/dataset/c847b606-f9a7-45ec-878b-fb7cc2db5b33,b4f9ecd1-567d-4aa3-82d5-b18b53d47df2,ascii,3,0.9,TRUE,FALSE,347.6511891,1,public expenditure,category
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/ccdc397a-3984-453b-a9d7-e285074bba4d,18e98f2e-7f23-4fe1-a765-f3c6300c11e3,windows-1250,2,https://www.data.gov.uk/dataset/ad098feb-8d3b-48cc-841d-2bc19c188695,f461749f-d1a9-4047-b7ff-62cb940819e4,Windows-1252,1,0.9,FALSE,FALSE,417.3406306,0,government spending vs county expenditure,date timestamp
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/176ae264-2484-4afe-a297-d51798eb8228,12d9f4e8-c638-4141-849d-34f61f0c75bb,ascii,6,https://www.data.gov.uk/dataset/176ae264-2484-4afe-a297-d51798eb8228,e496df70-a7f3-408c-adea-4f2fc1a146e3,ascii,6,0.9,TRUE,TRUE,649.1953141,1,prescription,category
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/897320fd-9f5c-4436-8753-b97519f5d1d5,153c1d38-f379-4c16-a967-f6aa82330468,ascii,0,https://www.data.gov.uk/dataset/ecc3fd70-5538-4c9e-a60a-ac551c12fd4b,475098c6-ac92-4a8f-8f36-347688ba3b28,ascii,1,0.9,FALSE,TRUE,127.0867443,1,vehicle fine,date timestamp
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/92d97216-84b7-441e-b779-538ee9fd47b9,2de68792-6720-40cc-9df5-abf50256a4ba,ascii,4,https://www.data.gov.uk/dataset/b85a1ced-22fd-4750-b6bc-b150a066d6ea,8b4c5087-6832-4b11-9a09-c85d890cdfe2,ascii,3,0.9,FALSE,FALSE,1.969567539,1,health,char code
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/dec652ac-2c1c-4494-bf90-87dbdf790fec,6860972c-bc31-4e03-aa66-2e020d56b6c1,ascii,7,https://www.data.gov.uk/dataset/6432fa41-13bc-4d0f-ae45-e8622305f79f,ec7b5b10-bb18-4374-98b5-1c8abac136d9,ascii,1,1,FALSE,FALSE,240,0,footfall vs air quality,hour timestamp
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/ccdc397a-3984-453b-a9d7-e285074bba4d,8bc2d687-5a95-4235-b59c-16475e1c80d0,Windows-1252,2,https://www.data.gov.uk/dataset/4a803133-a0bc-4899-a666-397572a94502,ea35c5cb-5ded-451f-ad17-d0ba3a56cf0e,windows-1250,2,0.9,FALSE,TRUE,27.68982333,1,government spending,date timestamp
UK,nonkey-nonkey,r>=1000,https://www.data.gov.uk/dataset/ad098feb-8d3b-48cc-841d-2bc19c188695,6029fc8e-6da4-4a92-86d7-4565e485aaae,ascii,6,https://www.data.gov.uk/dataset/ad098feb-8d3b-48cc-841d-2bc19c188695,b5654002-0620-4ee2-94b5-8b156182adc0,ascii,5,0.9,TRUE,TRUE,5551.655218,1,public expenditure,category
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/71367291-5636-460f-a8fe-374780a16a8e,924438d8-28e7-43d1-b47e-a20a2c1a1aa0,ascii,1,https://www.data.gov.uk/dataset/71367291-5636-460f-a8fe-374780a16a8e,9f1fca81-586a-4c4d-ba0a-37fc2f1d95c1,ascii,2,0.9,TRUE,TRUE,0.999774215,2,health,category
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/6432fa41-13bc-4d0f-ae45-e8622305f79f,3911af14-8f29-4bfe-8eac-e3a9b7013161,ascii,0,https://www.data.gov.uk/dataset/c7a7c892-16e9-4d07-a539-10390b45c14c,3d7f4c7f-748a-4bd6-8dcd-fc40d108b89e,ascii,0,0.9,FALSE,FALSE,1,0,air quality vs traffic count,date timestamp
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/f6f91659-7687-4d99-8813-60e9f38c41ce,77b24fc4-9d79-42a0-85b3-703c0bb403ee,ascii,0,https://www.data.gov.uk/dataset/3d1a6615-5fc9-4f0e-ab2a-d2b0d71fb9ed,9395aa5d-be11-42b9-96fa-7189f04b4b0d,ascii,0,0.9,FALSE,FALSE,1,2,prescription vs gp practice,integer
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/d44b4f65-563a-4e3c-9a01-f51b4a4dbdd2,9cc8d1ea-b049-4d0d-ba74-931cf9b7980d,ascii,2,https://www.data.gov.uk/dataset/d44b4f65-563a-4e3c-9a01-f51b4a4dbdd2,c0419d3c-fbff-4431-ae23-2d02a71d7735,ascii,1,0.9,TRUE,TRUE,0.999859452,2,health,char code
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/1826e2ee-f4db-426a-8abf-0fcdeea9b3bc,ef28963b-a41e-497b-a186-f3cdab7ba3de,ascii,0,https://www.data.gov.uk/dataset/dec652ac-2c1c-4494-bf90-87dbdf790fec,f2384f46-fcd8-4f25-af3f-e834c5d3ec08,ascii,7,1,FALSE,FALSE,1,1,footfall,hour timestamp
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/ca349b22-53a8-400a-b095-6fdf077587dc,0f208114-a3b3-4431-8d79-7a011fe51e55,ascii,2,https://www.data.gov.uk/dataset/210d75c4-4f18-4016-adf4-c1bd46d8c052,58f8b57f-62ca-4eb6-a86a-9782e03a6ee6,UTF-8-SIG,2,0.9,FALSE,FALSE,0.991933987,0,library items vs location of sports,incremental integer
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/ec6ff3c4-a296-4fbc-99ec-0882108f73b1,1059d8c8-9367-4d83-9c74-4a39e5c19a95,ascii,0,https://www.data.gov.uk/dataset/0b8fa165-aff0-426c-b6c6-ba248e432faf,13c15304-7f55-4a7f-8887-1d87a87c7b78,windows-1250,0,0.9,FALSE,FALSE,0.910782156,0,government spending vs transport,incremental integer
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/f7299f6a-9911-4072-b5ef-5fc74c6e8a69,255ade4d-ef49-4047-847b-567240d9adeb,ascii,0,https://www.data.gov.uk/dataset/37548e97-37c3-412e-afd2-c5466458c80e,3d30a66f-e0bb-4e7f-9328-62511e91a610,ascii,1,0.9,FALSE,FALSE,1,0,animal slaughter vs act data,month
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/8ba7afe3-3c15-4a92-9d14-b8fe2bae9bf8,18352522-ca6a-4f8e-b54b-c86311917ad9,ascii,1,https://www.data.gov.uk/dataset/8ba7afe3-3c15-4a92-9d14-b8fe2bae9bf8,2f585a06-b5b4-4148-9989-b2315acbc645,ascii,1,1,TRUE,TRUE,1,2,injury road traffic collusions,categorical integer
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/215bc7d9-1bf9-44a0-a36c-ef2f06fe40b5,abc30fd6-c4c2-4511-a3de-ca75f4555c9c,UTF-8-SIG,3,https://www.data.gov.uk/dataset/48b329d8-5b5a-42d7-8114-f32ed93b4032,e44a545d-ed0e-46c9-9e7a-5ba3afe05929,UTF-8-SIG,0,0.9,FALSE,FALSE,0.999306038,0,oil vs lookup geospatial data,incremental integer
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/a3c6e434-1fcf-4215-b09a-5024c3de18aa,3fbdfa49-e32f-4840-b3a9-ec44e6f261dd,utf-8,0,https://www.data.gov.uk/dataset/3bee9a8a-e69c-400e-add5-3345a87a8e25,6299ae86-5571-4b79-873d-7b119e2722c5,utf-8,3,1,FALSE,FALSE,1,0,government spending vs trade/import arrengements,incremental integer
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/0233db54-c5dc-42bf-ac64-e91cf1f4ae18,398ce7d9-1018-4ff5-87f5-bb6408857df9,UTF-8-SIG,0,https://www.data.gov.uk/dataset/e27471ae-47fe-465c-8129-ce90fafeb6f5,e24869b4-ca33-49b1-b453-1b71414727a8,UTF-8-SIG,11,0.9,FALSE,FALSE,0.954008631,0,highway maintenance vs oil license,incremental integer
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/ec6ff3c4-a296-4fbc-99ec-0882108f73b1,1059d8c8-9367-4d83-9c74-4a39e5c19a95,ascii,0,https://www.data.gov.uk/dataset/0b8fa165-aff0-426c-b6c6-ba248e432faf,e4545a51-2205-4f4f-9a9c-6e7e968798b3,windows-1250,0,0.9,FALSE,FALSE,0.910782156,0,transport vs government spending,incremental integer
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/d44b4f65-563a-4e3c-9a01-f51b4a4dbdd2,6c7c0ee5-813a-48fc-a4b4-fd1c01dfdf0b,ascii,0,https://www.data.gov.uk/dataset/d44b4f65-563a-4e3c-9a01-f51b4a4dbdd2,78ae92f1-32ea-407b-98d0-6420cb2df02b,ascii,0,1,TRUE,TRUE,1,2,health,char code
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/1826e2ee-f4db-426a-8abf-0fcdeea9b3bc,5a006136-e01f-423d-957b-cd2ab1c5dba2,ascii,0,https://www.data.gov.uk/dataset/6432fa41-13bc-4d0f-ae45-e8622305f79f,ec7b5b10-bb18-4374-98b5-1c8abac136d9,ascii,1,1,FALSE,FALSE,1,0,footfall vs air quality,hour timestamp
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/37d21977-aa56-4da1-bfff-8060a8e204bd,4bcf075a-88a1-4b0d-adbb-bee8b63ff89b,ascii,25,https://www.data.gov.uk/dataset/37d21977-aa56-4da1-bfff-8060a8e204bd,e47bcd0e-57c5-4a94-bdbf-8cb1db365218,ascii,26,0.9,TRUE,TRUE,0.980896913,1,Business and economy,char code
UK,key-nonkey,r>=1000,https://www.data.gov.uk/dataset/843a2474-4289-4cf7-aa02-82b3d747ca57,02e5a980-0e36-4bf3-8b37-b536327c5130,UTF-8-SIG,1,https://www.data.gov.uk/dataset/255d9f63-8b6f-4773-b4a8-ef9e84652081,55f614e3-6268-4924-a9f4-4f251ebe051f,UTF-8-SIG,2,0.9,FALSE,TRUE,0.937568456,2,Built-up area look up,category
